Time,R1_Susceptible,R2_Infected,R3_Hospitalized,R4_Recovered,R5_Dead
168.99,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.00,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.01,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.02,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.03,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.04,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.05,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.06,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.07,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.08,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.09,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.10,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.11,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.12,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.13,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.14,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.15,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.16,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.17,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.18,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.19,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.20,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.21,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.22,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.23,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.24,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.25,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.26,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.27,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.28,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.29,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.30,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.31,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.32,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.33,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.34,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.35,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.36,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.37,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.38,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.39,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.40,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.41,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.42,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.43,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.44,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.45,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.46,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.47,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.48,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.49,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.50,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.51,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.52,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.53,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.54,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.55,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.56,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.57,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.58,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.59,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.60,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.61,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.62,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.63,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.64,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.65,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.66,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.67,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.68,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.69,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.70,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.71,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.72,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.73,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.74,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.75,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.76,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.77,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.78,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.79,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.80,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.81,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.82,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.83,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.84,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.85,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.86,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.87,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.88,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.89,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.90,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.91,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.92,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.93,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.94,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.95,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.96,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.97,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.98,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
169.99,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.00,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.01,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.02,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.03,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.04,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.05,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.06,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.07,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.08,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.09,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.10,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.11,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.12,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.13,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.14,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.15,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.16,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.17,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.18,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.19,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.20,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.21,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.22,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.23,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.24,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.25,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.26,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.27,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.28,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.29,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.30,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.31,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.32,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.33,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.34,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.35,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.36,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.37,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.38,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.39,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.40,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.41,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.42,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.43,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.44,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.45,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.46,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.47,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.48,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.49,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.50,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.51,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.52,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.53,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.54,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.55,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.56,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.57,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.58,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.59,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.60,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.61,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.62,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.63,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.64,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.65,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.66,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.67,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.68,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.69,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.70,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.71,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.72,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.73,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.74,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.75,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.76,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.77,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.78,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.79,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.80,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.81,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.82,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.83,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.84,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.85,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.86,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.87,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.88,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.89,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.90,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.91,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.92,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.93,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.94,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.95,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.96,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.97,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.98,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
170.99,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.00,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.01,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.02,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.03,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.04,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.05,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.06,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.07,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.08,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.09,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.10,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.11,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.12,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.13,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.14,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.15,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.16,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.17,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.18,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.19,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.20,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.21,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.22,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.23,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.24,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.25,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.26,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.27,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.28,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.29,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.30,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.31,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.32,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.33,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.34,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.35,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.36,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.37,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.38,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.39,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.40,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.41,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.42,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.43,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.44,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.45,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.46,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.47,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.48,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.49,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.50,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.51,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.52,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.53,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.54,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.55,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.56,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.57,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.58,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.59,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.60,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.61,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.62,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.63,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.64,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.65,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.66,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.67,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.68,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.69,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.70,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.71,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.72,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.73,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.74,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.75,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.76,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.77,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.78,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.79,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.80,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.81,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.82,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.83,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.84,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.85,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.86,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.87,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.88,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.89,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.90,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.91,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.92,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.93,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.94,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.95,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.96,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.97,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.98,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
171.99,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
172.00,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
172.01,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
172.02,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
172.03,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
172.04,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
172.05,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
172.06,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
172.07,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
172.08,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
172.09,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
172.10,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
172.11,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
172.12,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
172.13,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
172.14,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
172.15,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
